0	n	p
0.8242	9.74129612090E-05	2.02641877814E-05
0.8243	9.74336953660E-05	2.02679039546E-05
0.8244	9.74544260320E-05	2.02716201429E-05
0.8245	9.74751532080E-05	2.02753363463E-05
0.8246	9.74958768920E-05	2.02790525648E-05
0.8247	9.75165970889E-05	2.02827687982E-05
0.8248	9.75373137940E-05	2.02864850465E-05
0.8249	9.75580270120E-05	2.02902013095E-05
0.825	9.75787367400E-05	2.02939175871E-05
0.8251	9.75994429800E-05	2.02976338794E-05
0.8252	9.76201457320E-05	2.03013501862E-05
0.8253	9.76408449950E-05	2.03050665073E-05
0.8254	9.76615407720E-05	2.03087828427E-05
0.8255	9.76822330600E-05	2.03124991925E-05
0.8256	9.77029218620E-05	2.03162155561E-05
0.8257	9.77236071769E-05	2.03199319340E-05
0.8258	9.77442890070E-05	2.03236483256E-05
0.8259	9.77649673490E-05	2.03273647313E-05
0.826	9.77856422050E-05	2.03310811505E-05
0.8261	9.78063135780E-05	2.03347975835E-05
0.8262	9.78269814640E-05	2.03385140300E-05
0.8263	9.78476458650E-05	2.03422304900E-05
0.8264	9.78683067820E-05	2.03459469634E-05
0.8265	9.78889642160E-05	2.03496634501E-05
0.8266	9.79096181640E-05	2.03533799499E-05
0.8267	9.79302686279E-05	2.03570964629E-05
0.8268	9.79509156110E-05	2.03608129888E-05
0.8269	9.79715591090E-05	2.03645295278E-05
0.827	9.79921991260E-05	2.03682460794E-05
0.8271	9.80128356590E-05	2.03719626439E-05
0.8272	9.80334687100E-05	2.03756792210E-05
0.8273	9.80540982790E-05	2.03793958105E-05
0.8274	9.80747243680E-05	2.03831124127E-05
0.8275	9.80953469740E-05	2.03868290272E-05
0.8276	9.81159661000E-05	2.03905456538E-05
0.8277	9.81365817449E-05	2.03942622927E-05
0.8278	9.81571939090E-05	2.03979789437E-05
0.8279	9.81778025940E-05	2.04016956067E-05
0.828	9.81984077990E-05	2.04054122815E-05
0.8281	9.82190095240E-05	2.04091289682E-05
0.8282	9.82396077700E-05	2.04128456665E-05
0.8283	9.82602025370E-05	2.04165623765E-05
0.8284	9.82807938270E-05	2.04202790980E-05
0.8285	9.83013816360E-05	2.04239958310E-05
0.8286	9.83219659680E-05	2.04277125753E-05
0.8287	9.83425468229E-05	2.04314293308E-05
0.8288	9.83631242010E-05	2.04351460973E-05
0.8289	9.83836981000E-05	2.04388628753E-05
0.829	9.84042685230E-05	2.04425796638E-05
0.8291	9.84248354700E-05	2.04462964634E-05
0.8292	9.84453989400E-05	2.04500132739E-05
0.8293	9.84659589350E-05	2.04537300947E-05
0.8294	9.84865154530E-05	2.04574469265E-05
0.8295	9.85070684970E-05	2.04611637686E-05
0.8296	9.85276180650E-05	2.04648806210E-05
0.8297	9.85481641589E-05	2.04685974841E-05
0.8298	9.85687067770E-05	2.04723143570E-05
0.8299	9.85892459220E-05	2.04760312401E-05
0.83	9.86097815920E-05	2.04797481333E-05
0.8301	9.86303137890E-05	2.04834650365E-05
0.8302	9.86508425130E-05	2.04871819494E-05
0.8303	9.86713677640E-05	2.04908988722E-05
0.8304	9.86918895410E-05	2.04946158045E-05
0.8305	9.87124078470E-05	2.04983327465E-05
0.8306	9.87329226800E-05	2.05020496978E-05
0.8307	9.87534340409E-05	2.05057666587E-05
0.8308	9.87739419300E-05	2.05094836286E-05
0.8309	9.87944463480E-05	2.05132006079E-05
0.831	9.88149472960E-05	2.05169175963E-05
0.8311	9.88354447720E-05	2.05206345935E-05
0.8312	9.88559387770E-05	2.05243515998E-05
0.8313	9.88764293130E-05	2.05280686148E-05
0.8314	9.88969163780E-05	2.05317856386E-05
0.8315	9.89173999750E-05	2.05355026709E-05
0.8316	9.89378801010E-05	2.05392197118E-05
0.8317	9.89583567580E-05	2.05429367610E-05
0.8318	9.89788299469E-05	2.05466538188E-05
0.8319	9.89992996670E-05	2.05503708846E-05
0.832	9.90197659190E-05	2.05540879587E-05
0.8321	9.90402287030E-05	2.05578050408E-05
0.8322	9.90606880190E-05	2.05615221308E-05
0.8323	9.90811438680E-05	2.05652392287E-05
0.8324	9.91015962500E-05	2.05689563344E-05
0.8325	9.91220451640E-05	2.05726734477E-05
0.8326	9.91424906130E-05	2.05763905687E-05
0.8327	9.91629325950E-05	2.05801076971E-05
0.8328	9.91833711099E-05	2.05838248329E-05
0.8329	9.92038061610E-05	2.05875419761E-05
0.833	9.92242377460E-05	2.05912591263E-05
0.8331	9.92446658650E-05	2.05949762837E-05
0.8332	9.92650905200E-05	2.05986934482E-05
0.8333	9.92855117100E-05	2.06024106195E-05
0.8334	9.93059294360E-05	2.06061277977E-05
0.8335	9.93263436980E-05	2.06098449826E-05
0.8336	9.93467544950E-05	2.06135621741E-05
0.8337	9.93671618300E-05	2.06172793721E-05
0.8338	9.93875657009E-05	2.06209965767E-05
0.8339	9.94079661090E-05	2.06247137875E-05
0.834	9.94283630550E-05	2.06284310046E-05
0.8341	9.94487565370E-05	2.06321482279E-05
0.8342	9.94691465590E-05	2.06358654572E-05
0.8343	9.94895331180E-05	2.06395826925E-05
0.8344	9.95099162150E-05	2.06432999337E-05
0.8345	9.95302958520E-05	2.06470171806E-05
0.8346	9.95506720260E-05	2.06507344333E-05
0.8347	9.95710447410E-05	2.06544516914E-05
0.8348	9.95914139949E-05	2.06581689552E-05
0.8349	9.96117797880E-05	2.06618862243E-05
0.835	9.96321421220E-05	2.06656034986E-05
0.8351	9.96525009960E-05	2.06693207784E-05
0.8352	9.96728564100E-05	2.06730380629E-05
0.8353	9.96932083660E-05	2.06767553528E-05
0.8354	9.97135568630E-05	2.06804726474E-05
0.8355	9.97339019000E-05	2.06841899469E-05
0.8356	9.97542434800E-05	2.06879072511E-05
0.8357	9.97745816010E-05	2.06916245599E-05
0.8358	9.97949162649E-05	2.06953418734E-05
0.8359	9.98152474710E-05	2.06990591912E-05
0.836	9.98355752200E-05	2.07027765133E-05
0.8361	9.98558995120E-05	2.07064938397E-05
0.8362	9.98762203470E-05	2.07102111704E-05
0.8363	9.98965377250E-05	2.07139285050E-05
0.8364	9.99168516490E-05	2.07176458436E-05
0.8365	9.99371621140E-05	2.07213631862E-05
0.8366	9.99574691260E-05	2.07250805323E-05
0.8367	9.99777726810E-05	2.07287978824E-05
0.8368	9.99980727809E-05	2.07325152358E-05
0.8369	1.00018369427E-04	2.07362325928E-05
0.837	1.00038662618E-04	2.07399499533E-05
0.8371	1.00058952355E-04	2.07436673169E-05
0.8372	1.00079238637E-04	2.07473846839E-05
0.8373	1.00099521465E-04	2.07511020539E-05
0.8374	1.00119800841E-04	2.07548194268E-05
0.8375	1.00140076762E-04	2.07585368028E-05
0.8376	1.00160349231E-04	2.07622541816E-05
0.8377	1.00180618248E-04	2.07659715630E-05
0.8378	1.00200883810E-04	2.07696889471E-05
0.8379	1.00221145922E-04	2.07734063337E-05
0.838	1.00241404582E-04	2.07771237228E-05
0.8381	1.00261659788E-04	2.07808411142E-05
0.8382	1.00281911546E-04	2.07845585078E-05
0.8383	1.00302159850E-04	2.07882759036E-05
0.8384	1.00322404704E-04	2.07919933015E-05
0.8385	1.00342646108E-04	2.07957107012E-05
0.8386	1.00362884060E-04	2.07994281029E-05
0.8387	1.00383118563E-04	2.08031455063E-05
0.8388	1.00403349617E-04	2.08068629116E-05
0.8389	1.00423577220E-04	2.08105803180E-05
0.839	1.00443801373E-04	2.08142977261E-05
0.8391	1.00464022078E-04	2.08180151357E-05
0.8392	1.00484239334E-04	2.08217325464E-05
0.8393	1.00504453141E-04	2.08254499585E-05
0.8394	1.00524663500E-04	2.08291673714E-05
0.8395	1.00544870411E-04	2.08328847855E-05
0.8396	1.00565073874E-04	2.08366022005E-05
0.8397	1.00585273889E-04	2.08403196162E-05
0.8398	1.00605470458E-04	2.08440370327E-05
0.8399	1.00625663578E-04	2.08477544497E-05
0.84	1.00645853253E-04	2.08514718674E-05
0.8401	1.00666039481E-04	2.08551892854E-05
0.8402	1.00686222261E-04	2.08589067036E-05
0.8403	1.00706401598E-04	2.08626241222E-05
0.8404	1.00726577486E-04	2.08663415409E-05
0.8405	1.00746749931E-04	2.08700589596E-05
0.8406	1.00766918929E-04	2.08737763782E-05
0.8407	1.00787084483E-04	2.08774937967E-05
0.8408	1.00807246592E-04	2.08812112150E-05
0.8409	1.00827405256E-04	2.08849286327E-05
0.841	1.00847560476E-04	2.08886460503E-05
0.8411	1.00867712252E-04	2.08923634670E-05
0.8412	1.00887860585E-04	2.08960808834E-05
0.8413	1.00908005473E-04	2.08997982988E-05
0.8414	1.00928146918E-04	2.09035157135E-05
0.8415	1.00948284922E-04	2.09072331271E-05
0.8416	1.00968419480E-04	2.09109505399E-05
0.8417	1.00988550598E-04	2.09146679515E-05
0.8418	1.01008678273E-04	2.09183853618E-05
0.8419	1.01028802505E-04	2.09221027708E-05
0.842	1.01048923297E-04	2.09258201785E-05
0.8421	1.01069040646E-04	2.09295375846E-05
0.8422	1.01089154554E-04	2.09332549891E-05
0.8423	1.01109265022E-04	2.09369723919E-05
0.8424	1.01129372048E-04	2.09406897928E-05
0.8425	1.01149475634E-04	2.09444071920E-05
0.8426	1.01169575779E-04	2.09481245891E-05
0.8427	1.01189672485E-04	2.09518419841E-05
0.8428	1.01209765751E-04	2.09555593769E-05
0.8429	1.01229855577E-04	2.09592767675E-05
0.843	1.01249941964E-04	2.09629941557E-05
0.8431	1.01270024912E-04	2.09667115413E-05
0.8432	1.01290104421E-04	2.09704289245E-05
0.8433	1.01310180491E-04	2.09741463050E-05
0.8434	1.01330253123E-04	2.09778636826E-05
0.8435	1.01350322318E-04	2.09815810575E-05
0.8436	1.01370388073E-04	2.09852984293E-05
0.8437	1.01390450393E-04	2.09890157981E-05
0.8438	1.01410509273E-04	2.09927331638E-05
0.8439	1.01430564718E-04	2.09964505262E-05
0.844	1.01450616725E-04	2.10001678853E-05
0.8441	1.01470665296E-04	2.10038852409E-05
0.8442	1.01490710431E-04	2.10076025930E-05
0.8443	1.01510752128E-04	2.10113199414E-05
0.8444	1.01530790390E-04	2.10150372862E-05
0.8445	1.01550825218E-04	2.10187546270E-05
0.8446	1.01570856609E-04	2.10224719640E-05
0.8447	1.01590884564E-04	2.10261892969E-05
0.8448	1.01610909086E-04	2.10299066258E-05
0.8449	1.01630930172E-04	2.10336239503E-05
0.845	1.01650947825E-04	2.10373412707E-05
0.8451	1.01670962042E-04	2.10410585866E-05
0.8452	1.01690972826E-04	2.10447758978E-05
0.8453	1.01710980175E-04	2.10484932047E-05
0.8454	1.01730984093E-04	2.10522105068E-05
0.8455	1.01750984576E-04	2.10559278040E-05
0.8456	1.01770981626E-04	2.10596450965E-05
0.8457	1.01790975244E-04	2.10633623838E-05
0.8458	1.01810965429E-04	2.10670796661E-05
0.8459	1.01830952181E-04	2.10707969433E-05
0.846	1.01850935503E-04	2.10745142151E-05
0.8461	1.01870915391E-04	2.10782314815E-05
0.8462	1.01890891848E-04	2.10819487426E-05
0.8463	1.01910864874E-04	2.10856659980E-05
0.8464	1.01930834469E-04	2.10893832477E-05
0.8465	1.01950800633E-04	2.10931004917E-05
0.8466	1.01970763366E-04	2.10968177299E-05
0.8467	1.01990722669E-04	2.11005349620E-05
0.8468	1.02010678541E-04	2.11042521882E-05
0.8469	1.02030630984E-04	2.11079694080E-05
0.847	1.02050579997E-04	2.11116866219E-05
0.8471	1.02070525580E-04	2.11154038291E-05
0.8472	1.02090467735E-04	2.11191210302E-05
0.8473	1.02110406460E-04	2.11228382245E-05
0.8474	1.02130341757E-04	2.11265554123E-05
0.8475	1.02150273624E-04	2.11302725933E-05
0.8476	1.02170202064E-04	2.11339897675E-05
0.8477	1.02190127076E-04	2.11377069347E-05
0.8478	1.02210048660E-04	2.11414240952E-05
0.8479	1.02229966815E-04	2.11451412481E-05
0.848	1.02249881544E-04	2.11488583940E-05
0.8481	1.02269792846E-04	2.11525755327E-05
0.8482	1.02289700720E-04	2.11562926638E-05
0.8483	1.02309605168E-04	2.11600097874E-05
0.8484	1.02329506189E-04	2.11637269036E-05
0.8485	1.02349403785E-04	2.11674440119E-05
0.8486	1.02369297954E-04	2.11711611125E-05
0.8487	1.02389188697E-04	2.11748782051E-05
0.8488	1.02409076016E-04	2.11785952898E-05
0.8489	1.02428959908E-04	2.11823123665E-05
0.849	1.02448840375E-04	2.11860294348E-05
0.8491	1.02468717418E-04	2.11897464949E-05
0.8492	1.02488591036E-04	2.11934635468E-05
0.8493	1.02508461229E-04	2.11971805900E-05
0.8494	1.02528327999E-04	2.12008976246E-05
0.8495	1.02548191345E-04	2.12046146507E-05
0.8496	1.02568051266E-04	2.12083316680E-05
0.8497	1.02587907765E-04	2.12120486763E-05
0.8498	1.02607760840E-04	2.12157656758E-05
0.8499	1.02627610491E-04	2.12194826662E-05
0.85	1.02647456721E-04	2.12231996474E-05
0.8501	1.02667299527E-04	2.12269166194E-05
0.8502	1.02687138912E-04	2.12306335820E-05
0.8503	1.02706974873E-04	2.12343505352E-05
0.8504	1.02726807414E-04	2.12380674788E-05
0.8505	1.02746636532E-04	2.12417844128E-05
0.8506	1.02766462229E-04	2.12455013371E-05
0.8507	1.02786284505E-04	2.12492182515E-05
0.8508	1.02806103360E-04	2.12529351560E-05
0.8509	1.02825918793E-04	2.12566520505E-05
0.851	1.02845730807E-04	2.12603689348E-05
0.8511	1.02865539400E-04	2.12640858090E-05
0.8512	1.02885344573E-04	2.12678026728E-05
0.8513	1.02905146326E-04	2.12715195262E-05
0.8514	1.02924944659E-04	2.12752363690E-05
0.8515	1.02944739573E-04	2.12789532015E-05
0.8516	1.02964531068E-04	2.12826700229E-05
0.8517	1.02984319143E-04	2.12863868338E-05
0.8518	1.03004103800E-04	2.12901036336E-05
0.8519	1.03023885038E-04	2.12938204225E-05
0.852	1.03043662858E-04	2.12975372003E-05
0.8521	1.03063437260E-04	2.13012539669E-05
0.8522	1.03083208244E-04	2.13049707222E-05
0.8523	1.03102975809E-04	2.13086874662E-05
0.8524	1.03122739958E-04	2.13124041987E-05
0.8525	1.03142500690E-04	2.13161209196E-05
0.8526	1.03162258004E-04	2.13198376287E-05
0.8527	1.03182011902E-04	2.13235543262E-05
0.8528	1.03201762383E-04	2.13272710118E-05
0.8529	1.03221509447E-04	2.13309876854E-05
0.853	1.03241253095E-04	2.13347043470E-05
0.8531	1.03260993328E-04	2.13384209963E-05
0.8532	1.03280730145E-04	2.13421376336E-05
0.8533	1.03300463546E-04	2.13458542583E-05
0.8534	1.03320193532E-04	2.13495708707E-05
0.8535	1.03339920103E-04	2.13532874705E-05
0.8536	1.03359643258E-04	2.13570040577E-05
0.8537	1.03379363000E-04	2.13607206321E-05
0.8538	1.03399079327E-04	2.13644371937E-05
0.8539	1.03418792239E-04	2.13681537424E-05
0.854	1.03438501739E-04	2.13718702780E-05
0.8541	1.03458207823E-04	2.13755868005E-05
0.8542	1.03477910494E-04	2.13793033099E-05
0.8543	1.03497609753E-04	2.13830198058E-05
0.8544	1.03517305597E-04	2.13867362885E-05
0.8545	1.03536998029E-04	2.13904527574E-05
0.8546	1.03556687048E-04	2.13941692130E-05
0.8547	1.03576372656E-04	2.13978856547E-05
0.8548	1.03596054849E-04	2.14016020826E-05
0.8549	1.03615733632E-04	2.14053184967E-05
0.855	1.03635409002E-04	2.14090348967E-05
0.8551	1.03655080961E-04	2.14127512828E-05
0.8552	1.03674749509E-04	2.14164676545E-05
0.8553	1.03694414645E-04	2.14201840120E-05
0.8554	1.03714076369E-04	2.14239003551E-05
0.8555	1.03733734685E-04	2.14276166838E-05
0.8556	1.03753389588E-04	2.14313329979E-05
0.8557	1.03773041081E-04	2.14350492972E-05
0.8558	1.03792689165E-04	2.14387655819E-05
0.8559	1.03812333838E-04	2.14424818517E-05
0.856	1.03831975101E-04	2.14461981064E-05
0.8561	1.03851612956E-04	2.14499143462E-05
0.8562	1.03871247400E-04	2.14536305709E-05
0.8563	1.03890878436E-04	2.14573467801E-05
0.8564	1.03910506062E-04	2.14610629742E-05
0.8565	1.03930130280E-04	2.14647791527E-05
0.8566	1.03949751090E-04	2.14684953158E-05
0.8567	1.03969368491E-04	2.14722114632E-05
0.8568	1.03988982484E-04	2.14759275948E-05
0.8569	1.04008593071E-04	2.14796437108E-05
0.857	1.04028200247E-04	2.14833598106E-05
0.8571	1.04047804017E-04	2.14870758945E-05
0.8572	1.04067404380E-04	2.14907919622E-05
0.8573	1.04087001336E-04	2.14945080137E-05
0.8574	1.04106594885E-04	2.14982240490E-05
0.8575	1.04126185027E-04	2.15019400679E-05
0.8576	1.04145771764E-04	2.15056560701E-05
0.8577	1.04165355093E-04	2.15093720560E-05
0.8578	1.04184935017E-04	2.15130880249E-05
0.8579	1.04204511535E-04	2.15168039771E-05
0.858	1.04224084648E-04	2.15205199126E-05
0.8581	1.04243654354E-04	2.15242358309E-05
0.8582	1.04263220657E-04	2.15279517321E-05
0.8583	1.04282783553E-04	2.15316676164E-05
0.8584	1.04302343045E-04	2.15353834831E-05
0.8585	1.04321899133E-04	2.15390993325E-05
0.8586	1.04341451817E-04	2.15428151646E-05
0.8587	1.04361001095E-04	2.15465309790E-05
0.8588	1.04380546970E-04	2.15502467758E-05
0.8589	1.04400089442E-04	2.15539625548E-05
0.859	1.04419628510E-04	2.15576783160E-05
0.8591	1.04439164173E-04	2.15613940591E-05
0.8592	1.04458696435E-04	2.15651097844E-05
0.8593	1.04478225294E-04	2.15688254913E-05
0.8594	1.04497750749E-04	2.15725411802E-05
0.8595	1.04517272802E-04	2.15762568506E-05
0.8596	1.04536791453E-04	2.15799725027E-05
0.8597	1.04556306702E-04	2.15836881361E-05
0.8598	1.04575818549E-04	2.15874037511E-05
0.8599	1.04595326993E-04	2.15911193472E-05
0.86	1.04614832036E-04	2.15948349245E-05
0.8601	1.04634333679E-04	2.15985504830E-05
0.8602	1.04653831920E-04	2.16022660225E-05
0.8603	1.04673326760E-04	2.16059815428E-05
0.8604	1.04692818199E-04	2.16096970438E-05
0.8605	1.04712306238E-04	2.16134125257E-05
0.8606	1.04731790876E-04	2.16171279882E-05
0.8607	1.04751272115E-04	2.16208434311E-05
0.8608	1.04770749953E-04	2.16245588545E-05
0.8609	1.04790224392E-04	2.16282742582E-05
0.861	1.04809695430E-04	2.16319896422E-05
0.8611	1.04829163071E-04	2.16357050062E-05
0.8612	1.04848627312E-04	2.16394203502E-05
0.8613	1.04868088153E-04	2.16431356743E-05
0.8614	1.04887545596E-04	2.16468509782E-05
0.8615	1.04906999640E-04	2.16505662617E-05
0.8616	1.04926450287E-04	2.16542815250E-05
0.8617	1.04945897534E-04	2.16579967679E-05
0.8618	1.04965341385E-04	2.16617119900E-05
0.8619	1.04984781836E-04	2.16654271918E-05
0.862	1.05004218892E-04	2.16691423726E-05
0.8621	1.05023652548E-04	2.16728575327E-05
0.8622	1.05043082809E-04	2.16765726718E-05
0.8623	1.05062509672E-04	2.16802877900E-05
0.8624	1.05081933138E-04	2.16840028870E-05
0.8625	1.05101353209E-04	2.16877179628E-05
0.8626	1.05120769881E-04	2.16914330172E-05
0.8627	1.05140183159E-04	2.16951480503E-05
0.8628	1.05159593040E-04	2.16988630619E-05
0.8629	1.05178999525E-04	2.17025780518E-05
0.863	1.05198402616E-04	2.17062930202E-05
0.8631	1.05217802309E-04	2.17100079667E-05
0.8632	1.05237198609E-04	2.17137228913E-05
0.8633	1.05256591513E-04	2.17174377939E-05
0.8634	1.05275981022E-04	2.17211526745E-05
0.8635	1.05295367137E-04	2.17248675329E-05
0.8636	1.05314749857E-04	2.17285823690E-05
0.8637	1.05334129183E-04	2.17322971828E-05
0.8638	1.05353505115E-04	2.17360119740E-05
0.8639	1.05372877653E-04	2.17397267429E-05
0.864	1.05392246797E-04	2.17434414890E-05
0.8641	1.05411612548E-04	2.17471562123E-05
0.8642	1.05430974906E-04	2.17508709128E-05
0.8643	1.05450333870E-04	2.17545855905E-05
0.8644	1.05469689442E-04	2.17583002451E-05
0.8645	1.05489041620E-04	2.17620148764E-05
0.8646	1.05508390407E-04	2.17657294847E-05
0.8647	1.05527735801E-04	2.17694440696E-05
0.8648	1.05547077802E-04	2.17731586310E-05
0.8649	1.05566416413E-04	2.17768731691E-05
0.865	1.05585751630E-04	2.17805876835E-05
0.8651	1.05605083457E-04	2.17843021741E-05
0.8652	1.05624411891E-04	2.17880166410E-05
0.8653	1.05643736936E-04	2.17917310840E-05
0.8654	1.05663058589E-04	2.17954455030E-05
0.8655	1.05682376850E-04	2.17991598980E-05
0.8656	1.05701691722E-04	2.18028742688E-05
0.8657	1.05721003203E-04	2.18065886152E-05
0.8658	1.05740311294E-04	2.18103029374E-05
0.8659	1.05759615994E-04	2.18140172351E-05
0.866	1.05778917306E-04	2.18177315083E-05
0.8661	1.05798215226E-04	2.18214457567E-05
0.8662	1.05817509757E-04	2.18251599803E-05
0.8663	1.05836800899E-04	2.18288741792E-05
0.8664	1.05856088653E-04	2.18325883532E-05
0.8665	1.05875373017E-04	2.18363025022E-05
0.8666	1.05894653992E-04	2.18400166259E-05
0.8667	1.05913931579E-04	2.18437307244E-05
0.8668	1.05933205777E-04	2.18474447977E-05
0.8669	1.05952476587E-04	2.18511588456E-05
0.867	1.05971744009E-04	2.18548728679E-05
0.8671	1.05991008044E-04	2.18585868647E-05
0.8672	1.06010268690E-04	2.18623008356E-05
0.8673	1.06029525950E-04	2.18660147810E-05
0.8674	1.06048779822E-04	2.18697287003E-05
0.8675	1.06068030306E-04	2.18734425937E-05
0.8676	1.06087277404E-04	2.18771564610E-05
0.8677	1.06106521116E-04	2.18808703021E-05
0.8678	1.06125761440E-04	2.18845841170E-05
0.8679	1.06144998378E-04	2.18882979056E-05
0.868	1.06164231930E-04	2.18920116675E-05
0.8681	1.06183462097E-04	2.18957254032E-05
0.8682	1.06202688877E-04	2.18994391120E-05
0.8683	1.06221912271E-04	2.19031527940E-05
0.8684	1.06241132281E-04	2.19068664495E-05
0.8685	1.06260348905E-04	2.19105800777E-05
0.8686	1.06279562144E-04	2.19142936791E-05
0.8687	1.06298771998E-04	2.19180072533E-05
0.8688	1.06317978467E-04	2.19217208004E-05
0.8689	1.06337181552E-04	2.19254343200E-05
0.869	1.06356381252E-04	2.19291478124E-05
0.8691	1.06375577568E-04	2.19328612772E-05
0.8692	1.06394770501E-04	2.19365747144E-05
0.8693	1.06413960050E-04	2.19402881239E-05
0.8694	1.06433146214E-04	2.19440015056E-05
0.8695	1.06452328996E-04	2.19477148596E-05
0.8696	1.06471508394E-04	2.19514281855E-05
0.8697	1.06490684409E-04	2.19551414833E-05
0.8698	1.06509857041E-04	2.19588547531E-05
0.8699	1.06529026291E-04	2.19625679944E-05
0.87	1.06548192157E-04	2.19662812076E-05
0.8701	1.06567354642E-04	2.19699943922E-05
0.8702	1.06586513745E-04	2.19737075483E-05
0.8703	1.06605669465E-04	2.19774206758E-05
0.8704	1.06624821803E-04	2.19811337747E-05
0.8705	1.06643970761E-04	2.19848468445E-05
0.8706	1.06663116336E-04	2.19885598856E-05
0.8707	1.06682258530E-04	2.19922728976E-05
0.8708	1.06701397343E-04	2.19959858805E-05
0.8709	1.06720532776E-04	2.19996988344E-05
0.871	1.06739664826E-04	2.20034117587E-05
0.8711	1.06758793498E-04	2.20071246538E-05
0.8712	1.06777918788E-04	2.20108375194E-05
0.8713	1.06797040698E-04	2.20145503554E-05
0.8714	1.06816159229E-04	2.20182631617E-05
0.8715	1.06835274378E-04	2.20219759384E-05
0.8716	1.06854386149E-04	2.20256886851E-05
0.8717	1.06873494541E-04	2.20294014019E-05
0.8718	1.06892599552E-04	2.20331140887E-05
0.8719	1.06911701185E-04	2.20368267453E-05
0.872	1.06930799438E-04	2.20405393717E-05
0.8721	1.06949894314E-04	2.20442519677E-05
0.8722	1.06968985809E-04	2.20479645334E-05
0.8723	1.06988073927E-04	2.20516770685E-05
0.8724	1.07007158667E-04	2.20553895731E-05
0.8725	1.07026240028E-04	2.20591020469E-05
0.8726	1.07045318011E-04	2.20628144900E-05
0.8727	1.07064392617E-04	2.20665269021E-05
0.8728	1.07083463846E-04	2.20702392833E-05
0.8729	1.07102531696E-04	2.20739516334E-05
